rpid,oid,type,mid,root,parent,dialog,count,rcount,floor,state,fansgrade,attr,ctime,like,action,content,replies,assist,show_follow,aid
15193004,1240043,1,1895920,0,0,0,0,0,1,0,0,0,1404040840,0,0,"{'message': 'QUQ这是音频啊音频QuQ是黑的。。。。我表示等有空了再去弄个视频混进去', 'plat': 0, 'device': ''}",,0,False,1240043
15191500,1240047,1,22781,0,0,0,1,1,5,0,0,0,1404037914,1,0,"{'message': '已投币！ε=ε=(ノ≧∇≦)ノ', 'plat': 0, 'device': ''}",,0,False,1240047
15185770,1240047,1,629136,0,0,0,5,5,1,2,0,0,1404025480,1,0,"{'message': '【爬丝实况】逗比雀龙之旅〖No.1 哇哈哈秒人真尼玛爽~〗：http://www.bilibili.com/video/av901602/\n\n【雀龙门】【合集1】这就是我们身边的神棍们（40P超大容量）〖爬丝〗：http://www.bilibili.com/video/av1002590/\n\n【雀龙门下载安装注册充值】相关教程：http://www.bilibili.com/video/av1013960/\n\n', 'plat': 0, 'device': ''}",,0,False,1240047
15746652,1240047,1,263315,0,0,0,0,0,8,0,0,0,1405311246,0,0,"{'message': '我雀龙门从来没有出过跳满。。', 'plat': 0, 'device': ''}",,0,False,1240047
15207018,1240051,1,210305,0,0,0,1,1,3,0,0,0,1404097296,0,0,"{'message': '做个游戏视频一点都不用心！开头字幕就有讲卡尔是德国人埃米尔的女婿！各种不琢磨如何解谜 细节缺失', 'plat': 0, 'device': ''}",,0,False,1240051
15187848,1240051,1,4288195,0,0,0,0,0,2,0,0,0,1404030318,0,0,"{'message': '（￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1240051
15185354,1240051,1,3116383,0,0,0,0,0,1,0,0,0,1404024495,0,0,"{'message': '第一Σ(っ °Д °;)っ', 'plat': 0, 'device': ''}",,0,False,1240051
15191653,1240052,1,4243261,0,0,0,0,0,1,0,0,0,1404038213,0,0,"{'message': 'BGM好熟悉  初音未来的歌  \n\n名字是什么！！！', 'plat': 0, 'device': ''}",,0,False,1240052
342257771,1240063,1,4256365,0,0,0,0,0,3,0,0,0,1500566882,1,0,"{'message': '似乎崩掉了？', 'plat': 0, 'device': ''}",,0,False,1240063
97525482,1240063,1,19851035,0,0,0,0,0,2,0,0,0,1461676115,1,0,"{'message': '随便找了个虎叔的MMD看发现BGM是DA-LITTLE的just a game整个人都满足惹，还有虎叔超级萌啊啊啊啊啊啊啊', 'plat': 0, 'device': ''}",,0,False,1240063
87489625,1240063,1,1804820,0,0,0,0,0,1,0,0,0,1456764416,0,0,"{'message': '显示46分钟，结果只有9分钟，啥都不说了，这9分钟的虎叔是我的', 'plat': 0, 'device': ''}",,0,False,1240063
309138950,1240060,1,85465059,0,0,0,0,0,1,0,0,0,1499568022,1,0,"{'message': 'waaa꜆꜆٩̋(≖╻≖‧̣̥̇)۶ૈ', 'plat': 0, 'device': ''}",,0,False,1240060
117718580224,1240073,1,1696950436,0,0,0,0,0,5,0,0,0,1655813209,0,0,"{'message': '这个视频一直在记忆里', 'plat': 0, 'device': ''}",,0,False,1240073
34702822,1240073,1,2664009,0,0,0,0,0,4,0,0,0,1436552994,0,0,"{'message': '继续做下去2333', 'plat': 0, 'device': ''}",,0,False,1240073
15343761,1240073,1,1999171,0,0,0,0,0,3,0,0,0,1404469247,0,0,"{'message': 'BGM 好评，求BGM地址', 'plat': 0, 'device': ''}",,0,False,1240073
41549679,1240086,1,11824508,0,0,0,0,0,3,0,0,0,1442420667,39,0,"{'message': '既然猫都不放过了那太太们什么时候朝团子和超人气进攻呢ˊ_&gt;ˋ', 'plat': 0, 'device': ''}",,0,False,1240086
15192822,1240086,1,1707051,0,0,0,0,0,2,0,0,0,1404040514,15,0,"{'message': '超级喜欢海格的。。。咦，重点不对耶', 'plat': 0, 'device': ''}",,0,False,1240086
15192462,1240086,1,1925148,0,0,0,0,0,1,2,0,0,1404039774,5,0,"{'message': '喵~~本大爷就是这么萌w 给我番茄和爱我才能继续卖萌哟喵www', 'plat': 0, 'device': ''}",,0,False,1240086
2682911205,1240093,1,102354392,0,0,0,0,0,8,0,0,0,1586411985,1,0,"{'message': '来自6年后的评论', 'plat': 0, 'device': ''}",,0,False,1240093
94351544,1240093,1,8246898,0,0,0,0,0,4,0,0,0,1460283352,1,0,"{'message': '喵～求谱1612548461@qq.com', 'plat': 0, 'device': ''}",,0,False,1240093
1108237824,1240093,1,436183,0,0,0,0,0,7,0,0,0,1538697434,0,0,"{'message': '皮皮菇！！', 'plat': 0, 'device': ''}",,0,False,1240093
258512952,1240091,1,26494323,0,0,0,0,0,1,0,0,0,1494731662,0,0,"{'message': '好听，qq不能放啊', 'plat': 0, 'device': ''}",,0,False,1240091
17797740,1240094,1,4691040,0,0,0,0,0,1,0,0,0,1408878289,0,0,"{'message': '这个不是有了么。。。', 'plat': 0, 'device': ''}",,0,False,1240094
15190318,1240106,1,4124390,0,0,0,1,1,1,0,0,0,1404035660,0,0,"{'message': '@UP主，求下载链接= =\n', 'plat': 0, 'device': ''}",,0,False,1240106
